SentenceId,View,Opinion
009852,昂科拉,neu
025298,宝马,neu
020077,长安,neu
020480,SUVKX3,neu
020480,起亚,neu
003369,卡罗拉,neu
016142,科鲁兹,neu
024112,大众,pos
023314,大众,neu
011486,长安,neu
020286,丰田,neu
020286,汉兰达,pos
020286,普拉多,pos
013074,本田,neu
019582,速派,neu
019582,TSI280,pos
015385,宝马,neu
017444,宝马,neu
017444,本田,neu
027018,大众,neu
001050,东风,neu
000037,奥迪,pos
004447,科沃兹,neu
004447,凯越,neu
004262,广汽,neu
005537,广汽,neu
005537,本田,neu
027205,QX30,neu
027205,ESQ,neu
027205,QX50,neu
027205,QX60,neu
027205,QX70,neu
027205,QX80,neu
027205,英菲尼迪,neu
015435,奥迪,neu
015435,法拉利,neu
009436,朗逸,pos
022071,MINI,neu
011357,CS75,pos
011357,长安,neu
005089,途安,pos
015083,途安,pos
021293,宝宝,neu
011230,朗逸,pos
011230,大众,neu
017275,X8,pos
014260,三菱,neu
001748,奥迪,neu
001462,通用,neu
001462,君越,pos
001462,别克,neu
023017,奥迪,pos
023017,奔驰,neu
011423,长安,neu
027054,宝马,neu
022247,凌渡,neu
023240,奥迪,neu
023240,大众,neu
007494,长安,neu
015970,锐腾,neu
009475,福特,neu
009475,野马,neu
026301,斯柯达,neu
006897,东风,neu
003297,福特,neu
006085,途安,pos
000895,三菱,neu
016103,哈弗,pos
006451,途观,pos
015993,起亚,neu
007247,江淮,neu
004394,朗逸,pos
026625,东风,neu
011576,卡罗拉,neu
011576,飞度,pos
013562,大众,neu
001704,威朗,neu
017377,东风,neu
012104,保时捷,neu
022301,CS10,neu
017541,速派,pos
004833,斯巴鲁,neu
020658,宝马,neu
002449,法拉利,neu
002449,宝马,neu
002136,马自达,neu
018415,宝骏,neu
016534,丰田,neu
006962,帕萨特,neu
002767,马自达,neu
020059,东风,neu
027502,大众,pos
016498,凌渡,pos
027436,速派,neu
022948,英朗,neu
022948,威朗,neu
010597,捷豹,neu
008916,Forte,neu
008916,起亚,neu
015393,法拉利,neu
008525,速派,pos
014703,锐宝,neu
015635,起亚,neu
024898,斯柯达,neu
000786,甲壳虫,pos
016625,东风,neu
023765,奥迪,neu
023765,玛莎拉蒂,neu
023765,宝马,neu
023765,保时捷,neu
023765,奔驰,pos
007998,RAV4,neu
024066,福特,neu
011711,途观,pos
011711,昂科威,neu
024047,爱丽舍,neu
004077,宝骏,neu
004739,东风,neu
013248,凯迪拉克,neu
012506,A4L,neu
001960,途观,pos
001960,大众,neu
024207,爱丽舍,neu
024207,卡罗拉,neu
023615,捷恩斯,neu
023615,现代,neu
023058,本田,neu
015133,奥迪,neu
015133,杰克,neu
007971,途观,pos
007971,昂科威,neu
000242,捷豹,neu
005061,帕萨特,pos
003285,法拉利,neu
003285,兰博基尼,neu
009380,帕萨特,neu
007439,斯柯达,pos
020281,吉利,neu
016763,东风,pos
019926,A60,neu
019431,宝马,neu
019431,奔驰,pos
023277,力 斯柯达,neu
008953,东风,neu
007114,东风,neu
007114,日产,neu
020766,宝马,pos
008633,奥迪,neu
008633,大众,neu
008633,凌渡,pos
013281,CDX,pos
007360,ix25,neu
007360,领动,neu
007360,瑞纳,neu
007360,ix35,neu
015935,丰田,neu
027742,比亚迪,neu
027742,吉利,neu
027742,奇瑞,neu
023433,迈腾,neu
010516,大众,neu
010516,帕萨特,neu
003584,宝骏,neu
018736,卡罗拉,pos
026900,福特,neu
005822,小帕,neu
005822,速派,pos
018177,速派,pos
018505,东风,neu
022895,启辰,pos
000277,迈腾,pos
012469,XTS,pos
011674,速派,neu
011674,斯柯达,neu
009947,迈腾,neu
009947,速派,pos
010391,大众,neu
002886,捷豹,neu
007144,宝马,neu
021618,江淮,neu
001905,埃德蒙兹,neu
001905,雷克萨斯,neu
003865,宝马,neu
024339,君越,neu
016794,悦翔,pos
016794,捷达,neu
016794,飞度,pos
016794,吉利帝,neu
016794,吉利帝豪,pos
016794,爱丽舍,neu
000691,奥迪,neu
000691,郎朗,neu
015038,XC90,neu
015038,S60L,pos
016128,雷凌,pos
007737,途安,pos
014379,梅赛德斯,neu
014379,奔驰,neu
014620,迪思锐,pos
006790,奥迪,neu
006790,一汽,neu
010335,北汽,neu
011720,途安,pos
000602,途观,pos
021192,雅阁,neu
014634,雅阁,pos
003462,雪铁龙,neu
003462,英朗,neu
009837,长安福特,pos
018353,途观,pos
028065,速派,pos
014833,奥迪,neu
017486,凯迪拉克,neu
017486,奔驰,neu
003211,宝马,neu
003349,沃尔沃,neu
003349,福特,neu
012173,英朗,pos
004919,凯迪拉克,neu
014900,福克斯,neu
021997,东风,neu
021997,逍客,neu
019444,起亚,pos
014567,丰田,neu
024015,奥迪,pos
024015,G,neu
024922,普拉多,pos
000145,通用,neu
000145,福特,neu
000145,雪佛兰,neu
020460,大众,neu
020460,途安,pos
014742,东风,neu
019051,东风,pos
014990,广汽,neu
021967,奥迪,neu
014430,凯迪拉克,neu
021220,大众,neu
001446,福特福克斯,neu
023620,纳智捷锐,neu
003763,宝马,neu
026170,富康,neu
002825,RAV4,neu
008137,海马,neu
004698,奥迪,neu
008465,凯迪拉克,neu
023926,宝马,neu
015598,江淮,neu
022988,亨利,neu
022988,福特,neu
026583,马自达,neu
027620,宝马,neu
022990,本田,neu
004144,途观,pos
025761,马自达,pos
003291,宝马,neu
026808,科鲁兹,neu
014394,别克,neu
009762,凯迪拉克,neu
026135,宝马,neu
026135,奔驰,pos
002691,宝马,neu
022001,Yeti,pos
017534,斯柯达,neu
017534,大众,neu
001864,传祺,pos
001864,广汽,neu
011062,X1,neu
021350,宝马,neu
021350,双龙,neu
016918,途安,pos
022864,途观,pos
008513,瑞风,neu
008513,哈弗,neu
026874,速派,pos
006811,雪铁龙,neu
016836,丰田,neu
001494,众泰,pos
001494,博瑞,neu
001494,吉利博瑞,neu
020304,捷达,neu
013896,广汽,neu
017718,东风,neu
010354,奥迪,pos
010354,外观,pos
004156,斯巴鲁,neu
008381,东风,neu
005211,高尔夫,neu
007120,——Santa,neu
007120,现代,neu
019644,4008,pos
019644,东风,pos
015104,东风,neu
002699,宝马,neu
021662,宝骏,neu
021662,凯迪拉克,neu
021662,别克,neu
021662,雪佛兰,neu
015723,亚迪,neu
024960,雅阁,pos
000367,东风,pos
018796,高尔夫,neu
027208,长安,neu
015472,福特,neu
002317,悦翔,pos
002317,逸动,pos
002317,长安,neu
016947,宝马,neu
020145,长安,pos
025375,广汽,neu
025375,GA8,neu
023007,长安,neu
003861,宝马,neu
003861,E,neu
003861,奔驰,neu
026611,大众,neu
026611,帕萨特,neu
019465,途观,pos
015648,途观,pos
007167,凯迪拉克,neu
002388,奥迪,neu
003545,S330,neu
003545,长城,neu
003545,长安,neu
013715,长安,neu
000508,东风,neu
019472,福特,neu
016191,宝马,pos
004847,大众,neu
003987,雪佛兰,neu
018841,科鲁兹,neu
027026,宝马,neu
016618,雷克萨斯,neu
015763,Laman,neu
028076,宝马,neu
006398,奥迪,neu
009320,宝马,neu
022328,新世嘉,neu
007874,高尔夫,neu
005240,奥迪全新,neu
027789,宝马,neu
027789,BMW,neu
012401,林肯,neu
015061,绅宝,neu
015061,斯柯达,pos
011292,长安,neu
017774,F150,neu
017774,福特,neu
010040,科鲁兹,neu
011742,宝马,neu
011742,起亚,neu
017920,捷豹,neu
012132,丰田,neu
012132,一汽,neu
019967,雷诺,neu
019967,日产,neu
023297,君威,neu
019195,宝马,neu
019195,BMW,neu
001537,宝马,neu
000209,福特,neu
004810,福特,neu
024199,广汽,neu
002622,明锐,pos
011482,轩逸,pos
024213,宝马,neu
005138,阿特兹,neu
000945,XC60,pos
000945,沃尔沃,pos
018096,丰田,neu
008755,北汽,neu
000430,宝马,neu
013989,凌渡,pos
027542,东风,neu
003252,长城,neu
003252,哈弗,pos
003252,C50,neu
000316,宝马,neu
008341,启辰,pos
020615,速派,pos
000584,雷克萨斯,neu
017670,BMW,neu
017670,捷豹,neu
007197,POLO,neu
007197,锐,pos
016761,本田,pos
022039,昂科塞拉,neu
022039,福克斯,neu
025335,长安,neu
018859,昂克赛拉,neu
018859,长安,neu
019585,A60,pos
007434,别克,neu
003449,哈弗,neu
003116,宝马,neu
026278,凌渡,neu
027332,东风,pos
011766,斯柯达,pos
003454,凌度,neu
003454,Lamando凌渡,pos
004756,途观,pos
024802,A4L,neu
007285,宝马,neu
007285,BMW,neu
023533,大众,neu
023533,上汽,neu
023533,长安,neu
017462,高尔夫,neu
018264,奥迪,neu
018264,劳斯莱斯,neu
009027,东风,neu
015686,江淮,neu
015686,瑞风,pos
013156,科鲁兹,neu
013156,福克斯,neu
008775,菲亚特,neu
023755,宝马,neu
005745,F0,pos
005745,亚迪,neu
005745,F3,neu
020181,迈锐宝,neu
020181,雪佛兰,neu
024027,大众,neu
006984,凯迪拉克,neu
012206,大众,neu
020130,雷凌,pos
026730,奥迪,neu
019231,长城,neu
019231,哈弗,neu
012595,哈弗,neu
011405,雷诺,pos
005981,铃木,neu
024481,V20,neu
024481,V20-8E纯,neu
026905,丰田,neu
021075,宝马,pos
004416,高尔夫,neu
001885,英朗,neu
002115,林肯,neu
010126,速派,pos
007502,朗逸,pos
023907,逸动,pos
023907,长安,neu
017996,广汽,neu
018765,宝马,neu
005430,捷豹,neu
004680,奥迪,neu
000338,宝沃,neu
023526,雅阁,neu
012589,标致,neu
026107,奥迪,neu
019593,长安,neu
004902,东风,neu
027597,福特,neu
007000,大众,neu
008622,长安,neu
003205,大众,neu
004741,丰田,neu
021589,凯美瑞,neu
011259,北汽,neu
015958,东风,neu
020302,蒙迪欧,neu
020302,福特,neu
003496,长安,neu
002476,晶锐,pos
014086,绅宝,neu
001048,途观,neu
001013,福特,neu
009695,斯巴鲁,neu
009695,吉利博越,neu
009695,宝马,neu
009695,东风,neu
009695,长安,neu
004091,丰田,neu
026367,林肯,neu
005553,C4L,neu
005553,东风,neu
005553,雪铁龙,neu
005553,腾,neu
019554,途观,pos
007956,迈锐宝,neu
011207,POLO,neu
011207,飞度,neu
003780,林肯,neu
010478,途安,pos
027088,凌渡,neu
022019,科鲁兹,neu
022019,虎,neu
005057,迈锐宝,neu
021904,途安,pos
014350,别克,neu
027625,江淮,neu
003682,丰田,neu
003682,大众,neu
003682,沃尔沃,neu
003682,奥迪,neu
003682,奔驰,neu
003682,本田,neu
003682,宝马,neu
027278,长安,neu
004455,凌渡,neu
010668,途安,pos
001341,三菱,neu
011097,五十铃,neu
014244,思域,neu
008437,本田,neu
024946,奥迪,neu
022244,凌渡,pos
004355,福特,neu
024170,斯柯达,pos
024170,Yeti,pos
020095,宝马,neu
023420,Tiguan,neu
027828,捷豹,neu
013558,宝马,neu
013558,BMW,neu
010683,广汽,neu
014605,英朗,pos
023076,长安,neu
021316,奇瑞,neu
018024,艾瑞泽,neu
018024,长安,neu
021550,捷豹,neu
019392,捷豹,neu
016090,哈弗,pos
005462,桑塔纳,neu
019778,科鲁兹,neu
002049,斯巴鲁,neu
002049,雷克萨斯,neu
002049,英菲尼迪,neu
027242,长安,neu
004096,Lamando凌渡,pos
023124,丰田,neu
023124,大众,neu
011778,福特,neu
007453,斯柯达,neu
007453,昕锐,pos
008014,Polo,pos
027234,本田,pos
001431,东风,neu
021186,轩逸,pos
010527,桑塔纳,pos
001261,雅阁,pos
005856,速派,neu
005856,迈锐宝,neu
005856,CX-4,neu
005856,阿特兹,neu
011310,晶锐,pos
019105,沃尔沃,pos
015492,凯迪拉克,neu
015492,CT6,neu
000397,东风,neu
023609,江淮,neu
023609,大众,neu
017023,林肯,neu
003401,江淮,neu
007631,迈腾,neu
011844,东风,pos
020121,帕萨特,neu
019141,翼虎,neu
019141,宝沃,neu
019141,昂,neu
008090,福克斯,neu
015600,东风,neu
017299,POLO,neu
017299,锐,pos
026376,江淮,neu
002211,宝马,pos
002211,BMW,neu
012613,长安,neu
004006,飞度,pos
012781,东风,pos
012095,斯巴鲁,neu
003279,奥迪,neu
003279,A8,pos
004345,东风,pos
001886,宝马,neu
003350,荣威,neu
018683,英朗,pos
013957,东风,pos
002581,奥迪,neu
027488,雅阁,neu
003114,宝马,neu
009293,宝马,neu
027169,东风,neu
004102,哈弗,pos
021288,大众,neu
021288,北汽,neu
021288,广汽,neu
017504,桑塔纳,neu
013379,捷豹,neu
003578,博瑞,neu
003578,凯美瑞,neu
019148,马自达,neu
021891,MINI,neu
026451,昂科威,neu
015971,广汽,neu
025092,斯柯达,pos
010739,长安,neu
004598,东风,neu
002039,长安,neu
009646,大众,neu
027837,雅阁,neu
027837,广汽,neu
027837,飞度,neu
024546,丰田,neu
011404,奥迪,neu
003776,大众,neu
020287,Polo,pos
001397,X3,neu
001397,长安,neu
017726,朗逸,pos
006374,科鲁兹,neu
018160,迈腾,pos
018160,帕萨特,neu
009513,斯柯达,pos
026025,爱丽舍,neu
020748,本田,pos
017907,308,pos
017907,福特福克斯,neu
020548,凌渡,pos
021732,速派,pos
006994,i3,neu
006994,宝马,neu
006994,BMW,neu
021788,科沃兹,neu
021788,雪佛兰,neu
006568,马自达,pos
021612,RAV4,pos
002061,福特,neu
017976,迈腾,neu
017976,奥迪,neu
017976,辉昂,neu
017976,捷达,neu
017976,大众,neu
013025,大众,neu
012856,凌渡,pos
026966,08,neu
026966,帕萨特,neu
005833,大众,neu
005833,凌渡,pos
017539,大众,neu
022416,野马,neu
012997,东风,neu
016008,宝马,neu
012058,凌渡,neu
007932,迈腾,pos
006564,长安,neu
000871,江淮,neu
000871,大众,neu
003750,帝豪,neu
000915,福特,neu
006535,宝马,neu
021981,宝马,neu
023317,观致,pos
016792,长安,neu
024001,英菲尼迪,pos
009108,本田,neu
013292,POLO,pos
022870,宝马,neu
022870,采埃夫,neu
022870,华颂,pos
008374,东风,neu
008374,天籁,neu
008374,奇骏,neu
008374,骐达,neu
008374,逍客,neu
008374,楼兰,neu
004709,丰田,neu
023724,奥迪,neu
023724,大众,neu
014731,普力马,neu
014395,斯柯达,pos
023264,RAV4,neu
006447,本田,neu
027299,大众,neu
018327,明锐,pos
014048,斯柯达,pos
004826,宝马,neu
014061,福特,neu
005357,野马,neu
012487,Tiguan,neu
019086,迈腾,neu
020242,北汽,neu
017681,甲壳虫,neu
017681,大众,neu
000196,雷凌,pos
012763,3008,neu
012763,508,neu
024337,Z5,pos
024337,宝马,neu
007105,雪佛兰,neu
022282,长安,neu
014339,宝马,neu
014339,奔驰,neu
004188,长安,neu
025087,大众,neu
020552,东风,neu
014855,东风,neu
014855,雪铁龙,neu
014855,东风雪铁龙,neu
020858,速派,neu
020858,斯柯达,neu
004562,东风,pos
000117,RAV4,neu
023559,捷豹,neu
024028,途安,pos
025223,秀尔,pos
025223,K5,neu
000026,荷兰,neu
002576,长安,neu
008108,本田,neu
028031,凌渡,pos
026350,宝马,neu
026350,BMW,neu
006608,长安,neu
006055,科鲁兹,neu
006055,福克斯,neu
002422,长安,pos
006760,广汽,neu
022887,东风,neu
022887,天籁,neu
006628,捷豹,neu
019366,宝马,pos
027243,途观,pos
012796,广汽,neu
028145,大众,neu
019859,广汽,neu
006958,瓦格纳,neu
006958,现代,neu
012952,高尔夫,neu
013964,菲亚特,neu
015206,福特,neu
026248,宝马,neu
002301,雅阁,neu
024259,凯迪拉克,neu
024259,别克君越,neu
024259,雪佛兰迈锐宝,neu
012247,速派,pos
025939,斯柯达,neu
015304,长安,neu
008761,普桑,neu
019475,丰田,neu
015482,昕动,neu
008138,Q5,pos
021521,奥迪,pos
021521,Q3,neu
022595,雅阁,pos
022595,起亚,neu
022595,福特,neu
022595,Sonata,neu
022595,丰田,neu
028080,科鲁兹,neu
028080,福克斯,pos
017963,长安,neu
017963,长城,neu
017963,比亚迪,neu
017963,吉利,neu
017963,奇瑞,neu
006956,北汽,neu
011348,迈腾,pos
017596,君威,neu
017596,凯迪拉克,neu
017596,威朗,neu
017596,君越,neu
017596,凯越,pos
026712,宝马,pos
002764,奥迪,neu
012884,雷凌,pos
009296,哈弗,pos
008314,奥迪,neu
008314,奔驰,neu
008314,宝马,neu
002641,耐克,neu
002641,富士康,neu
014513,江淮,neu
014513,大众,neu
009413,悦纳,pos
009413,索纳塔,neu
005305,广汽,neu
005305,吉利,neu
015423,迈腾,neu
015423,帕萨特,neu
011652,迈腾,pos
011652,速派,neu
011652,帕萨特,neu
020929,宝马,neu
017397,海马,neu
017607,GS8,pos
017607,汉兰达,neu
017607,锐界,neu
017607,GS4,neu
017607,广汽,neu
025895,斯柯达,pos
023413,东风,pos
013059,朗境,pos
020943,宝马,neu
006026,起亚,neu
020120,克,neu
013164,大众,neu
012115,北汽,neu
012115,吉利博瑞,neu
012115,红旗,neu
012115,传祺,pos
012115,比亚迪,neu
018621,起亚,neu
005030,宝马,neu
015672,途观,pos
003834,迈腾,neu
021180,长安,neu
003600,思域,neu
012933,江淮,neu
007092,宝马,neu
023663,G20,neu
006434,途观,pos
025609,东风悦达起亚,neu
017136,迈腾,neu
015119,广汽,neu
010014,宝马,neu
015990,本田,neu
007100,大众,neu
026873,沃尔沃,neu
011883,东风,neu
011883,A60,pos
010421,东风,neu
017078,欧宝,neu
005814,长安,neu
017599,高尔夫,neu
004440,大众,neu
004440,传祺,pos
004440,GS4,neu
004440,长安,neu
026153,CX-5,neu
014450,思域,neu
014450,丰田,neu
014450,天籁,neu
024517,明锐,pos
024167,凌渡,pos
025955,宝骏,neu
025955,福特,neu
025955,纳智捷锐,neu
025955,汉腾,neu
022472,K2,neu
022472,瑞纳,neu
022472,现代,neu
009025,宝马,neu
026308,宝马,neu
011823,福特,neu
010849,路虎,neu
017821,奥迪,neu
019095,昂科威,neu
022399,凯迪拉克,neu
024936,一汽,pos
027503,别克,neu
008373,速派,pos
008373,斯柯达,neu
005228,宝马,neu
014539,翼虎,pos
014539,途观,pos
014539,马自达,neu
019054,宝马,neu
001837,君威,neu
010678,沃尔沃,neu
010678,宝马,neu
023241,CS10,pos
023241,猎豹,neu
014600,宝马,neu
010989,大众,neu
017468,福特,neu
017468,长安,neu
024043,吉利帝豪,pos
024043,吉利,neu
025262,凌渡,neu
004160,福特,neu
004160,江铃福特,neu
024771,科鲁兹,neu
024771,雪佛兰,neu
011121,荷兰,neu
006092,凯翼,neu
013351,马自达,neu
026345,起亚,neu
002500,捷豹,neu
001260,宝马,neu
016796,凌渡,pos
019015,途观,pos
023990,三菱,neu
024686,雨燕,pos
007404,桑塔纳,neu
008490,宝马,neu
008490,BMW,neu
018247,迈腾,pos
020972,RAV4,neu
014468,福特,pos
014468,野马,neu
010189,宝骏,neu
007342,凯迪拉克,neu
010730,大众,neu
010740,途观,neu
010740,X80,pos
027113,桑塔纳,neu
005287,凌渡,neu
015553,本田,pos
008315,Cross,pos
022357,宝马,neu
005578,榜福克斯,pos
005578,福特,neu
025562,丰田,neu
001145,三菱,neu
005648,荣威,neu
014258,途观,pos
020768,凯迪拉克,neu
004656,广汽,neu
020047,宝马,neu
001127,斯柯达,neu
001127,昕锐,pos
013032,传祺,pos
013032,广汽,neu
023390,大众,neu
002619,宝马,neu
014335,本田,pos
023868,GL8,neu
023868,夏朗,pos
022300,奥迪,neu
009725,东风,neu
009725,长城,neu
015194,福特,neu
015194,本田,neu
010794,三菱,neu
010794,林肯,neu
010794,讴歌,neu
022529,斯柯达,neu
010613,保时捷,neu
021999,宝骏,neu
001457,江淮,neu
001457,大众,neu
019063,启辰,neu
016655,大众,neu
013566,东风,pos
002063,宝马,neu
000121,奥迪,neu
007612,DQ200,neu
011659,速派,pos
011659,斯柯达,neu
011659,新斯柯达,neu
023167,Lavida,pos
023167,朗行,pos
014211,凌渡,neu
003565,现代,neu
006908,丰田,neu
006908,艾瑞泽,neu
006908,昕动,pos
007984,宝马,neu
023703,野马,neu
008127,雷凌,pos
012346,马自达,neu
018647,众,neu
002528,别克,neu
013035,大众,neu
013035,途安,pos
016040,宝马,neu
016040,斯威,neu
005607,启辰,pos
012016,宝马,neu
006088,朗逸,neu
006088,大众,neu
010589,帕萨特,neu
010589,新帕萨特,neu
019632,斯柯达,neu
011276,花冠,neu
016701,朗动,pos
010850,别克,neu
019900,朗行,pos
024288,宝马,neu
012420,晶锐,neu
017322,君越,pos
019272,宝马,neu
013909,宝马,neu
008484,福特,neu
002304,别克,neu
018709,大众,neu
024237,Tiguan,neu
015090,威朗,neu
004974,明锐,pos
010328,宝马,neu
010328,BMW,pos
011819,MINI,neu
025754,长安,neu
010500,POLO,neu
010500,大众,neu
000505,欧宝,neu
003363,凯迪拉克,neu
001646,NSX,neu
001646,本田,neu
017651,途胜,neu
017651,领动,neu
017651,名图,neu
008320,威朗,pos
015818,东风,pos
016506,奥迪,neu
002332,福特,neu
002332,长安,neu
023493,长城,neu
016345,长城,neu
020747,丰田,neu
020747,凯美瑞,neu
004883,高尔夫,neu
014439,斯柯达,neu
001006,铃木,pos
028088,凌渡,pos
021048,CS75,neu
021048,长安,neu
003060,卡罗拉,neu
008429,迈腾,neu
019559,东风,neu
006097,明锐,pos
003186,CX-4,neu
003186,帝豪,neu
023994,小海,pos
004328,科鲁兹,neu
006095,路虎,neu
017135,奥迪,neu
017135,宝马,neu
025044,速派,pos
001293,宝马,neu
027817,宝马,neu
017852,昂克赛拉,pos
017852,威朗,neu
011479,三菱,neu
013478,亨利,neu
013478,福特,neu
007855,威朗,neu
005566,迈腾,pos
023507,普拉多,pos
011814,奥迪,neu
011814,大众,neu
011814,凌渡,pos
022873,迈腾,pos
022873,速派,pos
016526,大众,neu
026343,凌渡,pos
026762,昕锐,pos
028021,大众,neu
015429,林肯,neu
025630,福特,neu
019767,卡罗拉,neu
019767,雷凌,neu
016148,晶锐,pos
005398,K5,neu
005172,RAV4,neu
005172,卡罗拉,pos
009609,北汽,neu
020619,福特,neu
020353,宝马,neu
017254,萨博,pos
017254,北汽,neu
002979,雪佛兰,neu
023131,本田,neu
022406,迈锐宝,neu
024121,奥迪,neu
018985,长安,neu
023766,江淮,neu
001874,沃尔沃,neu
016169,奔驰,pos
016169,天籁,neu
028053,林肯,neu
010340,宝骏,neu
010340,马,neu
010340,飞鸟,neu
021543,本田,pos
013367,速派,pos
013367,昊锐,neu
021596,现代,neu
018869,东风,neu
021227,亚迪,neu
021227,戴姆勒,neu
003574,宝马,neu
003574,BMW,neu
012216,一汽,neu
009917,江淮,neu
009917,大众,neu
012203,飞度,pos
000512,大众,neu
027865,广汽,neu
024906,比亚迪,neu
012310,晶锐,pos
014190,科鲁兹,neu
014568,朗动,pos
009924,长安,neu
014293,保时捷,neu
025952,兰博基尼,neu
006049,XFL,pos
014299,斯柯达,neu
003404,宝马,neu
005361,宝马,neu
023871,起亚,neu
023871,雪佛兰,pos
023871,Sonata,neu
000187,奥迪,pos
009429,凯美瑞,pos
002907,路虎,neu
002907,卫士,neu
027670,捷达,neu
008173,君越,neu
009230,凯迪拉克,neu
003399,迈锐宝,neu
003399,蒙迪欧,neu
020150,本田,neu
002849,大众,neu
009757,卡罗拉,neu
019936,XC90,neu
019264,雪佛兰,neu
000350,本田,neu
002221,宝马,neu
003266,瑞翼,pos
003920,雪佛兰,neu
018309,宝马,neu
018309,BMW,neu
022352,朗逸,pos
015329,Q5,pos
015329,标奥迪,neu
006975,凌渡,pos
025103,马自达,neu
008075,大众,neu
008075,明锐,pos
008075,卡罗拉,neu
022924,别克,neu
021846,宝马,neu
009052,广汽,neu
024479,博瑞,neu
024479,吉利吉利,pos
024479,凯美瑞,neu
017076,昂,neu
004689,桑塔纳,neu
018304,大众,neu
024147,宝马,neu
024571,江淮,neu
020455,广汽,neu
010057,科鲁兹,neu
012000,讴歌,neu
012000,Acura,neu
011632,Q3,neu
024778,雷克萨斯,neu
018151,雷凌,neu
006190,宝马,neu
012945,凯美瑞,neu
018219,宝马,neu
008584,本田,neu
017581,帝豪,neu
019498,途观,neu
019498,汉兰达,neu
019498,昂,neu
002868,雪佛兰,neu
023112,雅阁,neu
018872,长城,neu
005667,XFL,neu
006358,迈锐宝,neu
006998,本田,neu
025856,索纳塔,pos
002386,奥迪,pos
007542,途观,pos
019484,陆风,neu
019484,瑞风,pos
027344,林肯,neu
025015,别克,neu
025015,凯越,neu
002796,马自达,neu
002796,长安,neu
024180,劳斯莱斯,neu
022880,新昂,pos
017085,丰田,neu
024756,宝马,pos
017029,宝马,neu
015787,奥拓炫,neu
021964,速腾,neu
021147,东风,neu
002058,长安,neu
026882,宝马,neu
014313,明锐,pos
025765,胜达,neu
025765,索纳塔,neu
027819,雪铁龙,neu
022872,丰田,neu
022872,本田,neu
024611,北汽,neu
016809,明锐,pos
014885,速派,pos
015618,朗逸,pos
015618,大众,neu
001738,本田,pos
004611,雷克萨斯,neu
011972,宝马,neu
016444,三菱,neu
022830,东风,neu
022830,吉利,neu
001352,雅阁锐,pos
027458,宝马,neu
016744,宝马,neu
011294,大众,neu
018821,速腾,neu
018821,斯柯达,neu
018821,明锐,neu
018821,捷达,neu
022608,奥迪,neu
025002,江淮,neu
011176,奔驰,neu
013324,路虎,neu
017648,传祺,pos
010633,Ram,neu
012770,迈锐宝,neu
012770,雪佛兰,neu
025591,瑞风,neu
025591,A30,neu
010550,东风,neu
010550,A60,pos
001434,哈弗,neu
003836,途观,pos
001129,江淮,neu
001129,大众,neu
001369,江淮,neu
006676,科鲁兹,neu
023437,宝马,neu
007875,现代,neu
012175,C4L,neu
012175,朗逸,pos
009747,宝马,neu
000313,科沃兹,neu
020692,宝马,neu
001398,宝马,pos
018288,玛莎拉蒂,neu
004272,i30N,neu
004272,福特福克斯,neu
004272,现代,pos
024208,大众,pos
005333,高尔夫,neu
005333,速腾,neu
013356,昕动,pos
019586,宝马,neu
003650,雪佛兰,neu
011792,DX3,neu
020277,劳斯莱斯,neu
002427,宝马,neu
003822,RAV4,neu
024708,宝马,neu
024708,奔驰,neu
016852,英朗,pos
004462,雅阁,neu
004462,天籁,neu
004462,索纳塔,neu
004462,凯美瑞,neu
007809,Yeti,pos
016205,大众,neu
023171,宝马,neu
023171,Q5,pos
027293,锐欧,neu
027293,起亚,neu
020981,宝马,neu
027125,福特,neu
024801,宝马,neu
024801,奔驰,neu
022482,顶配福特,neu
022482,野马,neu
025167,RAV4,pos
019187,奥迪,neu
008705,丰田,neu
005858,凯迪拉克,neu
026892,颐达,neu
026876,林肯,neu
026342,雪铁龙,neu
014796,长安,neu
016455,广汽,neu
016455,雷凌,pos
021986,长安,neu
021106,雪佛兰,neu
020684,雪铁龙,neu
007328,高尔夫,neu
021774,宝马,neu
021774,X6,neu
002802,BMW,neu
018278,特斯拉,neu
004677,迈腾,neu
004677,GTI,neu
004677,朗逸,neu
004677,速腾,neu
012006,高尔夫,neu
002869,科鲁兹,neu
002869,雪佛兰,pos
011571,奥迪,pos
003441,NSX,neu
003441,本田,neu
010557,凯迪拉克,neu
015602,马化腾,neu
026137,宝马,neu
013606,通用,neu
013606,朗,neu
009612,长安,neu
018071,奥迪,neu
024395,朗逸,pos
016037,标致,neu
017868,哈弗,pos
010176,新福特,neu
010176,长安,neu
015659,斯柯达,pos
015577,卡宴,neu
015577,保时捷,neu
007671,308,pos
002835,长安,neu
016042,荣威,neu
016042,ix35,neu
003342,威朗,neu
011912,长安,neu
006041,索纳塔,neu
013016,CC,pos
013016,迈腾,neu
013016,大众,neu
010231,上汽,neu
022023,宝马,neu
022023,小龙,neu
020964,迈锐宝,neu
020964,科鲁兹,neu
022459,DX7,pos
012149,凯迪拉克,neu
012149,雪佛兰迈锐宝,neu
012149,别克君,neu
015128,POLO,pos
015128,大众,neu
020983,雅阁锐,neu
012022,本田,neu
023727,宝马,pos
023198,途观,pos
012975,大众,neu
016220,雪佛兰,neu
000229,福特,neu
006594,奥迪,neu
017088,通用,neu
017088,别克,neu
016458,夏朗,neu
016458,福特,neu
